age,annual_income,monthly_expenses,employment_status,contract_type,existing_debt,requested_amount,term_months,credit_score,num_dependents,has_property,previous_defaults,debt_to_income_ratio,loan_to_income_ratio,loan_approved,max_loan_amount
23,41166.25,1219.07,employed,permanent,10261.64,70964.86,12,849,0,1,1,0.4052,1.7239,1,42147.65
46,61201.71,2954.77,self_employed,permanent,9837.81,212123.36,84,452,1,0,0,0.6115,3.466,0,1133.07
36,77600.81,2252.83,employed,permanent,26012.9,139475.77,84,616,5,1,1,0.4154,1.7973,1,23634.1
31,21598.85,1033.86,part_time,permanent,4167.01,14903.72,84,733,2,1,0,0.613,0.69,1,5442.91
41,88480.1,4330.56,employed,temporary,31895.78,240009.84,60,821,0,1,0,0.6594,2.7126,1,47779.25
36,45222.4,1134.03,retired,freelance,9221.9,94155.12,84,789,3,0,3,0.3417,2.082,0,8332.39
29,35852.5,1765.96,employed,freelance,9470.34,69936.92,48,498,1,1,0,0.6439,1.9507,1,3226.72
20,108598.64,2534.0,self_employed,permanent,43341.47,500000.0,24,735,2,1,0,0.3598,4.6041,1,115105.0
41,14318.51,389.58,part_time,temporary,841.73,25937.95,12,516,2,1,0,0.3383,1.8115,1,2500.53
45,42728.8,1443.73,employed,contract,12591.82,51782.14,48,809,3,1,0,0.4644,1.2119,1,23073.55
37,28893.33,1439.27,part_time,permanent,1604.99,34361.56,84,339,1,1,0,0.6089,1.1893,0,312.4
69,82573.27,2896.93,employed,temporary,27707.18,407481.12,120,788,3,0,0,0.4881,4.9348,1,37157.97
33,24336.04,897.68,part_time,permanent,5806.13,107849.16,24,548,0,1,0,0.4904,4.4317,1,1314.15
66,52459.72,2155.43,self_employed,permanent,19686.24,63590.31,24,384,1,1,0,0.5681,1.2122,0,548.52
48,54322.35,2665.88,employed,permanent,18816.32,92817.46,12,703,0,1,1,0.6582,1.7086,1,22815.39
31,53858.91,2352.62,employed,permanent,1613.01,248310.39,12,328,1,0,0,0.5302,4.6104,0,880.35
55,52967.3,1449.78,employed,temporary,2909.02,106484.94,12,336,1,1,0,0.3394,2.0104,1,15311.79
54,48360.03,1434.87,employed,permanent,11629.06,285250.74,60,806,5,0,0,0.4041,5.8985,1,41739.54
31,68487.69,1621.84,employed,permanent,14199.27,237867.02,120,831,1,0,0,0.3256,3.4731,1,107498.28
26,84522.29,3349.61,employed,permanent,5699.0,131520.39,24,559,4,0,1,0.489,1.556,0,1079.07
48,51889.53,1354.57,employed,contract,2684.96,271042.18,84,554,1,1,0,0.3236,5.2234,1,16475.96
30,24907.69,705.91,retired,permanent,5619.08,56219.53,36,385,1,1,0,0.3852,2.2571,0,1685.75
52,81121.77,3791.36,employed,temporary,1587.44,169417.99,48,711,1,0,0,0.5648,2.0884,1,28392.62
25,75798.08,2301.51,employed,temporary,26490.98,174405.83,12,687,2,0,0,0.4343,2.3009,1,24899.67
66,113429.52,4237.79,self_employed,permanent,36618.81,500000.0,24,699,2,1,2,0.5129,4.408,0,14392.05
34,44103.59,1430.24,employed,permanent,13855.05,64068.02,120,721,3,1,1,0.452,1.4527,1,18523.51
51,42933.82,987.16,employed,contract,274.73,111620.28,84,632,2,0,0,0.2772,2.5998,1,28696.97
30,64778.62,2035.14,employed,permanent,1234.45,43374.48,48,752,1,0,1,0.3808,0.6696,1,69494.5
42,26131.97,855.44,part_time,permanent,5747.35,131873.59,36,448,1,1,0,0.4368,5.0464,0,837.29
45,35766.42,1679.52,retired,contract,14226.82,84907.81,48,469,1,1,0,0.6431,2.374,0,749.27
53,67943.16,2058.44,employed,permanent,9303.22,126710.67,36,624,0,1,2,0.3909,1.865,1,26685.36
65,42136.08,1343.91,self_employed,permanent,5804.24,155457.39,84,527,4,1,2,0.4103,3.6894,0,1724.52
53,70563.31,3081.35,self_employed,permanent,3790.04,308887.74,12,625,0,1,0,0.5348,4.3775,0,2768.18
48,87518.79,3760.64,self_employed,permanent,23606.82,435049.62,60,304,0,1,0,0.5696,4.9709,1,7089.02
23,66107.11,2916.42,self_employed,contract,17099.97,159504.37,36,451,2,1,0,0.5811,2.4128,0,1014.42
36,89547.5,4356.63,self_employed,temporary,3629.27,444841.06,12,520,0,1,0,0.5919,4.9677,0,2430.26
54,59815.52,2634.1,employed,temporary,11183.4,182846.8,48,456,3,1,0,0.5658,3.0568,0,1220.66
32,53347.98,1745.65,employed,contract,14234.84,56350.54,84,557,3,1,0,0.446,1.0563,1,5185.42
60,51698.28,2315.77,employed,permanent,10205.57,266488.67,120,305,1,1,0,0.577,5.1547,0,1786.02
58,33203.38,1184.35,retired,permanent,8956.46,116609.98,48,589,5,1,0,0.482,3.512,1,2091.81
34,27193.51,786.8,self_employed,permanent,8878.9,103704.7,48,503,1,0,0,0.4125,3.8136,0,374.01
48,42735.43,1267.89,retired,permanent,11723.45,241720.22,84,577,0,0,0,0.4109,5.6562,1,3998.11
48,31437.43,860.19,part_time,freelance,7747.62,112399.29,84,433,5,1,0,0.3776,3.5753,0,1847.66
30,54504.49,1366.01,employed,contract,18609.8,28926.05,60,746,0,1,1,0.369,0.5307,1,59976.74
51,29373.15,770.0,self_employed,permanent,10581.25,155336.59,24,645,1,0,2,0.3866,5.2884,0,4225.79
21,118743.68,2692.63,self_employed,permanent,18471.12,245339.99,36,415,2,1,1,0.3032,2.0661,0,8902.47
66,18065.06,844.48,part_time,permanent,1251.91,58887.0,120,612,1,0,0,0.5748,3.2597,0,219.87
33,14912.29,715.61,part_time,permanent,4878.47,24260.45,84,720,1,1,0,0.6413,1.6269,1,3757.9
39,60126.49,2281.65,self_employed,permanent,5140.89,128274.43,24,472,2,0,1,0.4725,2.1334,0,1870.12
41,75620.64,3429.22,employed,temporary,28099.14,323396.86,48,468,2,1,0,0.6185,4.2766,0,1549.01
30,28874.91,756.16,retired,contract,264.24,82658.86,120,402,3,1,0,0.3161,2.8627,1,6690.72
46,66608.68,3139.41,employed,contract,24545.86,263052.23,60,527,2,1,0,0.6393,3.9492,0,2313.65
22,33375.72,1188.25,retired,permanent,7865.76,167868.73,12,432,0,1,0,0.4744,5.0297,1,2102.67
36,14708.57,335.24,part_time,permanent,4558.14,34925.81,60,510,1,1,1,0.3355,2.3745,0,1128.4
63,53165.79,1326.75,employed,temporary,8474.47,192772.25,84,408,4,1,1,0.3313,3.6259,0,6431.09
47,93862.7,2801.35,self_employed,contract,37234.07,448357.1,24,492,2,0,0,0.4375,4.7767,0,2060.49
48,68660.21,1517.65,employed,contract,6249.49,304382.9,48,656,0,0,0,0.2834,4.4332,1,74359.01
40,41587.81,1241.58,employed,freelance,4397.39,144273.89,120,820,2,0,0,0.3794,3.4691,1,45139.41
66,43982.73,993.19,employed,temporary,904.86,114733.76,120,725,1,1,1,0.2751,2.6086,1,83090.41
35,7688.8,213.11,unemployed,temporary,2892.44,21077.01,120,373,0,1,2,0.4078,2.7413,0,71.75
56,30708.55,877.71,part_time,permanent,5601.6,88509.52,36,395,1,0,1,0.3795,2.8822,0,623.37
39,20037.91,998.6,part_time,temporary,5409.05,48464.7,60,428,3,1,1,0.652,2.4187,0,326.93
25,67742.09,1876.69,employed,permanent,18627.47,294333.69,24,642,1,1,0,0.3874,4.3449,1,27459.93
38,24313.81,676.16,retired,permanent,8504.99,28928.18,24,670,5,0,0,0.4037,1.1898,1,8194.97
24,3736.52,152.69,unemployed,temporary,993.8,21750.27,12,700,0,0,0,0.5436,5.821,0,110.67
22,36114.86,1657.6,employed,permanent,8118.93,172788.67,36,521,1,1,2,0.5957,4.7844,0,1299.22
20,77255.18,2481.63,employed,permanent,21950.31,165318.11,120,811,0,1,1,0.4423,2.1399,1,48142.34
57,57055.54,2645.79,employed,permanent,17138.82,41879.43,24,804,0,1,0,0.6165,0.734,1,30809.99
34,30770.89,946.33,part_time,permanent,2288.47,135766.32,36,634,1,0,0,0.3839,4.4122,1,6430.5
53,92295.43,2453.18,self_employed,permanent,4048.71,418926.63,48,673,1,1,0,0.3277,4.539,1,85873.51
54,9944.93,302.8,unemployed,permanent,297.75,57679.84,84,785,0,1,0,0.3714,5.7999,1,2762.46
68,50711.23,1957.77,employed,permanent,7587.49,96117.08,60,306,0,1,0,0.4932,1.8954,0,743.01
44,2221.3,70.06,unemployed,permanent,442.48,2121.31,24,688,1,1,2,0.4183,0.955,0,69.33
43,88454.81,3578.83,employed,freelance,21782.88,489441.8,48,735,0,0,1,0.5348,5.5332,0,8553.68
31,74453.03,2065.62,employed,permanent,28531.43,143141.14,12,415,2,1,0,0.4096,1.9226,1,12115.0
37,104234.02,4302.67,self_employed,permanent,13791.74,465761.69,36,402,4,1,1,0.5218,4.4684,0,3600.34
34,35722.34,1106.21,employed,temporary,10872.08,29779.14,84,302,3,1,0,0.4325,0.8336,0,1869.51
63,31115.08,1061.94,retired,contract,6613.29,145718.65,48,843,0,1,0,0.4521,4.6832,1,11761.5
35,75854.92,2814.29,employed,temporary,6677.96,90922.93,36,379,4,0,0,0.4628,1.1986,1,5689.12
46,32408.37,1323.82,self_employed,permanent,7976.42,140189.69,120,695,2,0,1,0.5394,4.3257,0,1115.93
27,66203.7,1840.19,employed,temporary,25612.26,226938.79,120,688,0,1,0,0.4109,3.4279,1,35392.5
65,65761.91,2973.43,self_employed,contract,3269.9,378471.94,84,559,2,1,1,0.5525,5.7552,0,790.49
44,35968.91,1506.63,employed,contract,7298.52,25287.84,36,611,5,0,1,0.5432,0.703,0,1002.18
36,47978.66,1327.15,employed,temporary,990.44,101055.92,24,635,0,0,0,0.3361,2.1063,1,23591.11
48,18550.22,913.97,part_time,contract,2383.45,16366.84,36,509,0,1,0,0.6169,0.8823,0,373.38
27,41152.3,1655.28,employed,contract,10215.69,219571.68,48,810,1,1,0,0.5323,5.3356,1,22222.24
34,41366.87,1407.68,retired,temporary,13916.76,155806.51,12,747,0,1,0,0.4756,3.7665,1,12161.86
46,17575.15,446.9,part_time,permanent,5134.25,60499.52,24,344,0,0,0,0.3636,3.4423,0,468.65
65,50269.07,1829.07,employed,temporary,9306.95,61480.0,60,703,2,0,0,0.4737,1.223,1,17594.17
69,84403.12,2164.04,employed,contract,30696.49,269218.73,12,608,1,0,0,0.3804,3.1897,0,8328.86
26,69376.69,2314.42,self_employed,permanent,8400.54,186822.41,48,526,1,1,0,0.4245,2.6929,1,8485.46
22,21018.95,688.46,part_time,freelance,6339.18,47011.73,24,648,1,1,0,0.4534,2.2366,0,469.21
48,28649.03,1198.43,part_time,permanent,5431.96,135998.07,84,412,2,1,1,0.5399,4.747,0,195.87
63,111413.31,2946.27,self_employed,permanent,40047.99,93254.97,84,329,5,1,1,0.3892,0.837,0,3315.82
43,18926.34,847.99,retired,contract,6036.99,76779.84,36,575,2,1,0,0.6015,4.0568,1,1192.36
22,59653.14,1810.21,employed,permanent,21510.2,299844.22,120,661,2,0,3,0.4363,5.0265,0,4001.74
39,26047.97,879.98,part_time,permanent,2232.29,143008.31,12,386,1,1,0,0.4225,5.4902,1,2180.22
65,19326.95,838.02,part_time,permanent,5165.32,88953.09,24,735,3,1,3,0.5738,4.6025,0,1737.81
34,77482.42,3027.54,employed,permanent,22887.17,159110.63,60,321,1,0,1,0.528,2.0535,0,1692.22
44,88431.24,2636.79,employed,permanent,26261.05,336285.53,120,684,4,1,0,0.4172,3.8028,1,43932.64
49,86888.51,2788.91,employed,permanent,17516.74,111019.17,60,320,2,1,0,0.4255,1.2777,1,11651.75
33,49629.04,1476.57,employed,permanent,223.34,56767.36,60,790,2,1,0,0.3579,1.1438,1,76164.7
26,26374.52,1007.0,retired,freelance,2758.04,105825.99,84,766,0,1,2,0.4791,4.0124,1,9969.57
36,87661.98,2676.75,employed,freelance,11336.48,454184.79,24,755,3,1,0,0.3923,5.1811,1,101964.91
63,60224.57,2529.4,employed,permanent,20525.42,52387.23,12,520,0,1,0,0.5722,0.8699,1,5420.21
39,46456.37,1753.44,employed,contract,15625.8,50313.2,36,797,1,0,0,0.5202,1.083,1,20905.37
55,28260.93,708.87,part_time,permanent,1183.34,102045.7,12,458,2,0,1,0.3094,3.6108,0,1431.73
28,52019.93,1554.5,self_employed,permanent,19764.16,88442.48,36,442,3,0,1,0.4346,1.7002,0,648.13
57,49698.58,1356.38,employed,permanent,3627.15,192085.0,12,344,2,0,0,0.3421,3.865,1,11771.11
67,83358.7,2685.61,employed,freelance,13816.19,140041.87,12,750,0,0,0,0.4198,1.68,1,60168.31
41,15737.02,564.69,part_time,freelance,1354.37,17950.45,24,535,3,1,0,0.4478,1.1407,0,118.8
21,20382.54,725.9,retired,permanent,7014.3,71352.39,60,524,2,1,2,0.4962,3.5007,0,186.71
43,49805.25,2133.67,employed,permanent,14929.66,261082.77,120,707,0,0,0,0.574,5.2421,1,17431.84
27,68382.0,1801.92,employed,permanent,9670.0,291866.06,60,593,3,1,2,0.3445,4.2682,0,3824.96
30,41769.83,2023.28,employed,temporary,11392.78,208973.97,60,579,4,1,0,0.6358,5.003,0,860.96
32,60937.71,1878.89,employed,temporary,4493.96,119733.06,120,716,1,0,0,0.3847,1.9648,1,49182.83
36,84597.03,2503.28,self_employed,permanent,12936.48,454529.91,60,446,0,1,1,0.3857,5.3729,0,4099.17
27,31520.95,1286.61,part_time,contract,4754.72,81125.96,12,770,4,0,1,0.52,2.5737,1,8510.66
40,47642.83,2111.89,employed,permanent,4534.39,247193.02,60,348,0,0,0,0.551,5.1885,0,1708.46
37,48241.81,1537.57,retired,freelance,16909.95,149137.9,12,316,2,0,1,0.4526,3.0915,0,799.1
49,47919.84,2042.17,employed,temporary,13012.07,94556.25,36,448,1,1,1,0.5657,1.9732,0,949.2
37,8121.2,378.52,unemployed,permanent,909.38,15685.48,48,511,5,1,0,0.5817,1.9314,0,151.97
65,5168.08,223.25,unemployed,contract,500.52,18719.68,120,362,4,1,0,0.5377,3.6222,0,75.53
66,41307.47,901.77,employed,contract,296.64,38604.16,120,835,3,1,0,0.2634,0.9346,1,105552.15
50,74284.49,3340.2,employed,permanent,10298.27,417130.37,48,844,0,0,2,0.5673,5.6153,0,7734.83
57,45687.45,1983.86,self_employed,permanent,9626.73,91057.34,36,786,2,1,0,0.5632,1.993,1,22204.1
51,44714.29,1804.41,employed,freelance,4967.06,104896.88,12,779,2,1,0,0.5065,2.3459,1,24145.72
30,54707.76,2352.47,employed,permanent,15328.2,97552.61,120,343,0,1,0,0.572,1.7832,1,4923.7
64,87062.57,4300.88,self_employed,permanent,14339.19,44971.63,60,755,3,1,3,0.6257,0.5165,0,8133.78
44,17381.92,580.69,part_time,permanent,2199.28,74899.15,24,810,0,1,0,0.4262,4.309,1,8312.45
52,45101.38,1028.04,employed,contract,16941.12,169041.82,12,654,1,1,1,0.3487,3.748,1,40943.03
57,18368.28,629.59,retired,contract,1930.88,90978.92,12,311,1,1,0,0.4323,4.953,1,1566.85
60,60940.37,1352.12,employed,freelance,9707.99,44215.85,120,655,3,1,0,0.2981,0.7256,1,73823.16
27,33859.89,996.01,retired,temporary,5177.73,189872.92,36,436,1,1,0,0.3836,5.6076,0,515.39
30,47217.44,1791.93,self_employed,permanent,4555.51,109538.71,36,773,2,1,0,0.4747,2.3199,1,22947.68
41,19985.13,596.84,retired,temporary,1738.52,110355.57,24,352,1,0,0,0.3758,5.5219,0,302.48
43,58609.07,2392.66,employed,contract,7088.88,63838.36,60,412,2,0,1,0.5141,1.0892,0,576.74
60,99879.49,4475.39,self_employed,permanent,34527.79,458602.99,48,777,0,1,0,0.6068,4.5916,1,48541.43
36,92951.8,3076.35,self_employed,permanent,28520.69,342664.05,84,634,0,1,0,0.4585,3.6865,1,15058.19
31,82343.72,3877.35,employed,permanent,22430.41,203393.24,60,716,2,0,2,0.6195,2.4701,0,5365.47
65,35527.05,822.88,employed,temporary,6495.81,33227.85,60,366,0,1,0,0.3145,0.9353,1,11862.48
51,88153.06,3996.56,employed,freelance,17904.03,337278.09,84,619,0,0,1,0.5847,3.8261,0,1422.63
34,53777.67,2420.0,employed,temporary,5746.44,34709.15,84,553,4,0,0,0.5614,0.6454,1,4033.33
35,54644.72,1651.63,retired,freelance,1624.39,177980.67,12,700,0,1,0,0.3686,3.2571,1,42220.26
41,48894.07,1444.62,employed,permanent,6474.37,186929.23,24,599,1,0,0,0.381,3.8231,1,8727.59
47,60934.5,1811.7,employed,freelance,12079.26,275965.08,120,304,2,1,0,0.3964,4.5289,1,11363.07
39,4247.13,188.99,unemployed,contract,97.37,25280.36,12,745,1,0,3,0.5386,5.9523,0,78.73
52,54566.84,2460.41,employed,permanent,1925.84,105342.13,36,534,2,0,0,0.5481,1.9305,0,1821.39
29,105016.8,3197.79,self_employed,freelance,11048.83,238718.31,84,746,0,0,1,0.3864,2.2731,1,75158.42
59,76053.04,2898.93,employed,permanent,11167.03,180724.79,48,338,2,1,0,0.4868,2.3763,1,6844.77
51,34819.48,866.5,part_time,freelance,5478.03,157513.05,120,499,0,0,0,0.3301,4.5237,0,631.72
69,40700.04,1404.4,retired,freelance,1919.19,228937.97,24,320,2,1,0,0.4235,5.625,1,3923.08
52,35140.49,1755.79,retired,contract,3174.19,205880.42,120,373,1,1,0,0.6176,5.8588,0,785.52
21,39954.06,1017.48,employed,temporary,4181.55,227816.55,24,448,3,1,0,0.3265,5.702,1,12477.65
52,11958.74,579.65,unemployed,permanent,323.53,63819.09,60,583,0,1,0,0.5871,5.3366,0,79.19
52,65334.19,2931.81,employed,temporary,8522.18,388762.97,12,385,1,0,0,0.5646,5.9504,0,1668.8
60,73526.26,3616.73,employed,permanent,2124.07,188793.49,60,401,3,0,0,0.5961,2.5677,1,5514.47
32,57370.83,1495.72,employed,contract,16143.18,327918.31,60,830,3,0,1,0.3691,5.7158,1,67588.57
49,77032.99,2084.59,self_employed,contract,11895.37,360946.53,24,362,5,0,0,0.3556,4.6856,1,15016.81
52,86841.78,1851.93,employed,freelance,11350.3,123882.34,48,849,0,0,0,0.282,1.4265,1,170383.57
32,40809.85,1712.81,self_employed,permanent,2065.34,30609.78,36,707,1,1,0,0.5138,0.7501,1,15426.12
45,51080.49,2023.78,employed,contract,4627.97,85797.95,60,472,0,0,0,0.4936,1.6797,1,3831.04
41,43363.29,1128.61,employed,freelance,4036.35,207412.3,84,820,5,0,1,0.3309,4.7831,1,65994.59
58,9506.59,417.42,unemployed,contract,3746.37,37782.35,48,820,0,1,0,0.6057,3.9743,1,1026.71
21,38412.49,1135.47,employed,permanent,12835.14,66605.7,84,832,4,1,0,0.4215,1.734,1,32566.11
57,979.58,24.26,unemployed,permanent,5.98,4487.03,60,323,2,1,1,0.2984,4.5806,0,249.84
58,51417.18,1704.89,employed,permanent,12686.4,65673.74,48,394,4,1,0,0.4472,1.2773,1,4886.69
45,37024.96,869.59,retired,temporary,3790.02,185870.03,12,595,0,1,0,0.3023,5.0201,1,9222.99
65,63596.11,1813.21,self_employed,temporary,2655.19,309578.57,84,479,1,1,0,0.3505,4.8679,1,15402.34
69,37464.9,1186.28,employed,freelance,10574.09,219138.49,36,430,0,1,2,0.4364,5.8492,0,674.26
34,87662.04,4004.35,employed,permanent,4614.72,116286.99,24,832,1,0,0,0.5587,1.3265,1,39447.92
53,115522.6,5077.14,self_employed,permanent,20504.84,500000.0,12,307,4,0,0,0.5629,4.3282,0,2267.28
61,28336.18,956.26,retired,temporary,7165.26,67328.6,60,500,2,0,0,0.4555,2.3761,0,502.04
63,75233.91,3157.32,employed,contract,16686.72,209776.91,60,684,1,0,0,0.548,2.7883,0,4636.66
68,66821.65,2500.4,employed,freelance,26130.72,205573.32,36,825,1,0,1,0.5272,3.0764,0,6640.02
59,26786.64,824.35,retired,contract,8418.96,105752.91,120,847,2,0,3,0.4322,3.948,0,5390.35
30,49906.3,2096.3,self_employed,permanent,15454.85,298000.43,120,705,2,1,0,0.566,5.9712,1,18864.58
22,62013.42,2528.21,employed,temporary,8820.67,235636.94,84,672,1,0,0,0.5177,3.7998,1,15503.36
25,58058.03,2257.89,employed,contract,194.97,324947.15,84,463,0,0,0,0.4674,5.5969,1,4354.35
28,51017.61,1982.39,employed,permanent,14987.16,97068.92,36,822,2,0,0,0.525,1.9027,1,22957.92
25,101713.6,4145.2,self_employed,permanent,40674.54,273738.16,36,653,1,0,1,0.569,2.6913,1,22885.56
28,61480.46,1970.4,employed,permanent,9981.45,201332.98,60,708,5,1,0,0.4171,3.2747,1,42812.53
58,27061.51,1249.74,part_time,permanent,10667.85,61590.94,60,810,1,1,3,0.633,2.276,0,3414.76
50,45410.04,1161.01,employed,contract,2573.99,266682.68,24,511,1,0,1,0.3181,5.8728,0,2774.41
51,64342.92,2999.24,employed,permanent,7631.39,288980.75,36,644,3,0,0,0.5831,4.4913,0,3623.32
60,55207.72,1701.31,self_employed,permanent,3770.18,173012.57,48,310,0,1,2,0.3835,3.1338,0,1638.79
69,24107.51,590.15,part_time,permanent,4582.12,111670.23,120,635,0,0,3,0.3318,4.6322,0,1120.2
31,46890.56,1797.51,retired,temporary,14948.36,143997.8,24,639,3,0,1,0.5238,3.0709,0,1177.08
27,77290.23,2457.8,employed,permanent,10531.93,45967.54,48,557,2,0,1,0.4088,0.5947,0,5274.74
27,4250.65,189.66,unemployed,temporary,1540.82,14824.41,120,353,0,1,0,0.6079,3.4876,0,222.21
69,90956.33,3037.75,self_employed,permanent,19822.31,358233.21,12,595,1,0,1,0.4444,3.9385,0,2377.96
47,86770.95,3499.74,employed,permanent,16154.13,500000.0,36,516,1,0,0,0.5212,5.7623,0,1454.75
39,69411.81,2070.15,employed,permanent,21851.83,50279.18,24,687,2,1,2,0.4209,0.7244,0,5455.9
66,43162.56,1162.9,employed,permanent,1751.42,143150.07,84,406,1,1,0,0.3314,3.3165,1,13098.97
26,72383.97,2327.25,employed,permanent,22402.91,75268.56,120,772,1,1,0,0.4477,1.0399,1,40885.36
30,14412.8,555.35,part_time,permanent,1400.65,19017.36,24,307,3,1,0,0.4818,1.3195,0,205.91
39,82966.07,3318.17,employed,freelance,9319.17,320045.63,12,843,0,1,0,0.5024,3.8575,1,44801.68
35,23883.19,900.34,part_time,temporary,5726.75,42359.76,12,467,2,0,0,0.5003,1.7736,0,147.26
23,61588.37,3057.96,self_employed,permanent,22219.47,284566.45,12,630,1,1,0,0.668,4.6205,1,9977.32
25,30415.63,1246.74,self_employed,permanent,7037.04,101226.04,120,336,1,0,0,0.5382,3.3281,0,978.31
41,61174.45,2936.54,self_employed,freelance,15879.65,104007.02,24,530,4,1,1,0.6279,1.7002,0,786.23
45,84676.37,2055.35,employed,temporary,26303.68,272306.86,60,482,3,0,0,0.3534,3.2159,0,8323.74
22,36154.06,817.93,employed,permanent,3750.26,18252.36,48,591,0,0,0,0.2922,0.5048,1,11269.22
60,61105.65,1827.3,employed,contract,20219.46,320503.43,84,821,2,1,0,0.425,5.2451,1,49495.58
61,113460.02,2815.76,self_employed,contract,18968.71,64641.7,84,369,3,1,0,0.3312,0.5697,1,31026.32
33,56716.25,2051.49,employed,contract,3985.01,30544.79,48,536,5,1,0,0.4481,0.5386,1,5298.43
30,5138.11,184.82,unemployed,permanent,719.58,19849.91,84,763,2,1,0,0.4597,3.8633,1,554.92
37,66820.8,2512.83,employed,permanent,6578.67,391193.36,12,417,2,1,0,0.471,5.8544,1,6013.87
31,60461.55,2573.8,employed,permanent,5531.35,314861.63,84,490,2,0,0,0.5291,5.2076,0,1348.73
42,44273.09,2176.63,employed,freelance,5003.98,83503.65,60,805,0,1,0,0.6126,1.8861,1,23907.47
31,12426.78,577.21,part_time,temporary,899.35,19655.03,60,803,2,1,1,0.5719,1.5817,0,1368.83
32,7317.74,177.72,unemployed,permanent,1954.43,28858.36,12,700,3,0,0,0.3449,3.9436,1,1588.97
44,85644.36,2629.85,employed,freelance,19869.21,430320.74,36,616,1,1,0,0.4149,5.0245,1,26238.01
64,35104.59,993.28,self_employed,freelance,9105.31,87460.72,24,521,2,0,0,0.3914,2.4914,0,1037.11
38,46602.4,1211.22,employed,freelance,6407.36,134119.39,120,488,4,1,0,0.3394,2.878,1,13471.82
65,20515.28,753.34,part_time,contract,6316.52,23288.79,36,591,0,1,0,0.5022,1.1352,0,491.71
55,101830.51,3764.7,self_employed,freelance,5279.25,136508.41,120,522,0,0,0,0.454,1.3405,0,2291.5
64,49809.32,1367.83,employed,permanent,11379.17,180605.3,120,716,0,1,0,0.3752,3.6259,1,52216.11
27,108795.17,4525.55,self_employed,contract,11987.18,115824.3,60,706,1,1,1,0.5212,1.0646,0,9212.76
48,38022.68,1604.94,employed,contract,8024.46,61264.18,12,337,3,1,0,0.5487,1.6113,0,541.91
51,33642.0,721.46,part_time,permanent,4355.12,60243.52,24,752,1,0,1,0.2832,1.7907,1,39385.36
63,65841.09,2131.69,employed,permanent,20819.26,193677.16,48,506,0,1,1,0.4518,2.9416,1,5925.7
37,87583.88,4098.55,self_employed,freelance,31224.42,65763.74,84,699,0,1,0,0.6329,0.7509,1,23647.65
25,55222.92,1988.54,employed,permanent,16403.0,179404.93,60,486,3,0,0,0.4915,3.2487,0,2057.68
37,9383.93,290.64,unemployed,contract,659.07,52622.35,24,659,2,1,0,0.3857,5.6077,1,1287.1
38,1998.8,56.43,unemployed,permanent,219.76,1268.34,24,305,4,1,0,0.3608,0.6346,1,500.0
41,29646.62,828.06,self_employed,permanent,10902.34,117709.44,36,432,3,0,0,0.4087,3.9704,0,1468.24
56,62574.11,1485.71,self_employed,permanent,10943.46,318948.56,48,772,1,0,0,0.3199,5.0971,1,91283.74
51,49586.74,2215.0,retired,permanent,18668.03,110009.9,36,812,2,0,1,0.6113,2.2185,1,15619.82
